CBSA_CODE,CBSA_TITLE,YEAR,predicted_growth_2026,recommendation_label,zhvi_sfr_mid_dec,mortgage_rate_avg,mortgage_rate_yoy,cpi_yoy_pct,unemployment_rate,unemployment_yoy,unemployment_vs_national,had_major_disaster_ann,damage_property_sum_ann
45820,"Topeka, KS",2025,4.2694,Moderate,209649.0275116306,6.5951,-0.1261,2.6344,3.9273,0.1773,-0.3363,1,0
23700,"Gallup, NM",2025,4.2635,Moderate,217063.1742690336,6.5951,-0.1261,2.6344,5.6455,0.0788,1.3819,0,10000
23580,"Gainesville, GA",2025,4.2616,Moderate,387283.1638434631,6.5951,-0.1261,2.6344,2.8818,0.0318,-1.3818,0,66000
45460,"Terre Haute, IN",2025,4.2479,Moderate,158643.31662694336,6.5951,-0.1261,2.6344,3.8091,-0.5909,-0.4545,1,627000
39820,"Redding, CA",2025,4.2471,Moderate,367741.8847768759,6.5951,-0.1261,2.6344,5.5,0.175,1.2364,0,7000000
25860,"Hickory-Lenoir-Morganton, NC",2025,4.241,Moderate,260403.14456606525,6.5951,-0.1261,2.6344,3.7182,0.1682,-0.5454,0,115000
28700,"Kingsport-Bristol, TN-VA",2025,4.2339,Moderate,238543.8251206075,6.5951,-0.1261,2.6344,3.8091,0.2591,-0.4545,1,40000
21380,"Emporia, KS",2025,4.2273,Moderate,181572.59538773785,6.5951,-0.1261,2.6344,4.7545,1.3962,0.4909,1,20000
12300,"Augusta-Waterville, ME",2025,4.2229,Moderate,303540.3924271756,6.5951,-0.1261,2.6344,3.0455,0.0872,-1.2181,0,0
44500,"Stephenville, TX",2025,4.2209,Moderate,329568.1287969208,6.5951,-0.1261,2.6344,3.6545,0.1128,-0.6091,0,1130000
17900,"Columbia, SC",2025,4.2185,Moderate,250687.9071847078,6.5951,-0.1261,2.6344,4.2818,0.2485,0.0182,0,593000
45620,"Thomasville, GA",2025,4.2108,Moderate,217288.90255154777,6.5951,-0.1261,2.6344,3.3818,0.0651,-0.8818,0,502000
47180,"Vincennes, IN",2025,4.2088,Moderate,148556.0301551834,6.5951,-0.1261,2.6344,3.4909,-0.5758,-0.7727,0,337000
19980,"Dodge City, KS",2025,4.2015,Moderate,205840.61810778023,6.5951,-0.1261,2.6344,3.0273,0.219,-1.2363,0,7501000
34260,"Mountain Home, AR",2025,4.1984,Moderate,228462.87397740813,6.5951,-0.1261,2.6344,4.3273,0.294,0.0637,0,0
38300,"Pittsburgh, PA",2025,4.1926,Moderate,218909.466215838,6.5951,-0.1261,2.6344,4.0091,0.3841,-0.2545,0,2077300
26860,"Indiana, PA",2025,4.1798,Moderate,151864.4369404151,6.5951,-0.1261,2.6344,4.8,0.425,0.5364,0,306000
12260,"Augusta-Richmond County, GA-SC",2025,4.1769,Moderate,241471.5661678633,6.5951,-0.1261,2.6344,4.3091,-0.0659,0.0455,0,0
36420,"Oklahoma City, OK",2025,4.1753,Moderate,241236.74354687167,6.5951,-0.1261,2.6344,3.2,0.1167,-1.0636,1,1836000
11100,"Amarillo, TX",2025,4.1739,Moderate,210688.2238781818,6.5951,-0.1261,2.6344,3.1091,-0.0409,-1.1545,0,2194900
36380,"Okeechobee, FL",2025,4.1711,Moderate,289332.8145013459,6.5951,-0.1261,2.6344,4.7,0.825,0.4364,0,0
35380,"New Orleans-Metairie, LA",2025,4.1657,Moderate,255431.1980354689,6.5951,-0.1261,2.6344,4.4182,0.0265,0.1546,0,1143500
45340,"Taos, NM",2025,4.1608,Moderate,434214.2887552386,6.5951,-0.1261,2.6344,4.6,-0.0667,0.3364,0,50000
22100,"Farmington, MO",2025,4.1583,Moderate,184021.09906296144,6.5951,-0.1261,2.6344,4.7,0.3833,0.4364,0,115000
13820,"Birmingham, AL",2025,4.1577,Moderate,255801.48080256945,6.5951,-0.1261,2.6344,2.7545,-0.1205,-1.5091,0,500
37740,"Payson, AZ",2025,4.145,Moderate,380629.1397171824,6.5951,-0.1261,2.6344,4.2273,0.569,-0.0363,0,28247000
43740,"Somerset, PA",2025,4.1419,Moderate,160149.70577218384,6.5951,-0.1261,2.6344,4.4818,0.4401,0.2182,0,266000
20460,"Durant, OK",2025,4.127,Moderate,226191.65046293195,6.5951,-0.1261,2.6344,3.4818,0.3651,-0.7818,0,200000
34060,"Morgantown, WV",2025,4.1085,Moderate,213832.53372284933,6.5951,-0.1261,2.6344,3.4818,0.0735,-0.7818,0,341000
31220,"Ludington, MI",2025,4.0956,Moderate,244540.53067029544,6.5951,-0.1261,2.6344,6.7727,0.956,2.5091,0,0
16860,"Chattanooga, TN-GA",2025,4.0935,Moderate,313874.9632797404,6.5951,-0.1261,2.6344,3.3636,0.1803,-0.9,0,2662000
18900,"Crossville, TN",2025,4.0722,Moderate,302800.4214884021,6.5951,-0.1261,2.6344,4.4636,-0.1114,0.2,0,250000
26660,"Huntsville, TX",2025,4.07,Moderate,268469.63392558723,6.5951,-0.1261,2.6344,4.1818,0.0401,-0.0818,0,0
36460,"Olean, NY",2025,4.0561,Moderate,152718.57666446967,6.5951,-0.1261,2.6344,4.2364,0.1447,-0.0272,0,19000
11700,"Asheville, NC",2025,4.0555,Moderate,423879.03851148946,6.5951,-0.1261,2.6344,4.3091,0.3591,0.0455,0,0
18860,"Crescent City, CA",2025,4.0545,Moderate,357099.7602578478,6.5951,-0.1261,2.6344,6.4091,0.1674,2.1455,0,400
21340,"El Paso, TX",2025,4.035,Moderate,226645.68713804233,6.5951,-0.1261,2.6344,4.3545,0.1878,0.0909,0,20000
34220,"Moultrie, GA",2025,4.024,Moderate,160016.78547052128,6.5951,-0.1261,2.6344,3.2182,0.0099,-1.0454,0,37000
18880,"Crestview-Fort Walton Beach-Destin, FL",2025,4.0214,Moderate,401674.60435407114,6.5951,-0.1261,2.6344,3.8545,0.7545,-0.4091,0,17000
27740,"Johnson City, TN",2025,4.0205,Moderate,273432.33165975503,6.5951,-0.1261,2.6344,3.6364,0.1031,-0.6272,0,0
18340,"Corbin, KY",2025,4.0179,Moderate,154963.31365110027,6.5951,-0.1261,2.6344,5.8364,-0.3469,1.5728,1,105800
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",2025,4.0132,Moderate,357146.3306974929,6.5951,-0.1261,2.6344,5.0909,0.3492,0.8273,0,16000
17300,"Clarksville, TN-KY",2025,3.9774,Moderate,289630.3023508307,6.5951,-0.1261,2.6344,4.1636,0.0469,-0.1,1,4413200
15460,"Burlington, IA-IL",2025,3.9695,Moderate,135922.1614861493,6.5951,-0.1261,2.6344,4.3818,0.4735,0.1182,0,0
32390,"Massena-Ogdensburg, NY",2025,3.9638,Moderate,132070.57931799337,6.5951,-0.1261,2.6344,4.8364,0.2114,0.5728,0,24000
22820,"Fort Morgan, CO",2025,3.954,Moderate,321933.0489119904,6.5951,-0.1261,2.6344,4.2273,0.019,-0.0363,0,0
47080,"Vidalia, GA",2025,3.9455,Moderate,165155.71376059242,6.5951,-0.1261,2.6344,4.3727,0.0477,0.1091,0,16000
22180,"Fayetteville, NC",2025,3.9444,Moderate,253158.921567872,6.5951,-0.1261,2.6344,4.7364,0.2531,0.4728,0,61000
38620,"Ponca City, OK",2025,3.9344,Moderate,108476.94351013332,6.5951,-0.1261,2.6344,3.5909,0.0742,-0.6727,0,65000
48620,"Wichita, KS",2025,3.9248,Moderate,214559.45635561715,6.5951,-0.1261,2.6344,4.0818,0.1735,-0.1818,1,2000000
13140,"Beaumont-Port Arthur, TX",2025,3.9239,Moderate,176502.2325721155,6.5951,-0.1261,2.6344,5.2273,-0.1727,0.9637,0,107000
19460,"Decatur, AL",2025,3.9055,Moderate,225173.1595554347,6.5951,-0.1261,2.6344,2.4636,-0.1531,-1.8,0,479500
27700,"Jesup, GA",2025,3.9039,Moderate,200575.8158607008,6.5951,-0.1261,2.6344,3.6273,0.169,-0.6363,0,400
10220,"Ada, OK",2025,3.9003,Moderate,179322.8524230524,6.5951,-0.1261,2.6344,2.9636,-0.0281,-1.3,0,11615000
12060,"Atlanta-Sandy Springs-Roswell, GA",2025,3.8836,Moderate,383754.9035825399,6.5951,-0.1261,2.6344,3.4636,0.0219,-0.8,0,1319000
14700,"Branson, MO",2025,3.8656,Moderate,269848.30105478346,6.5951,-0.1261,2.6344,6.1545,0.5378,1.8909,0,20000
34860,"Nacogdoches, TX",2025,3.829,Moderate,208578.09959965933,6.5951,-0.1261,2.6344,4.3636,0.0636,0.1,0,0
33420,"Mineral Wells, TX",2025,3.8205,Moderate,267482.26059017424,6.5951,-0.1261,2.6344,4.0364,0.0531,-0.2272,0,854000
23620,"Gainesville, TX",2025,3.8171,Moderate,310469.0124448599,6.5951,-0.1261,2.6344,3.5727,0.0144,-0.6909,0,282000
32660,"McMinnville, TN",2025,3.8164,Moderate,250291.872313192,6.5951,-0.1261,2.6344,3.9818,0.1318,-0.2818,0,60000
38100,"Picayune, MS",2025,3.8156,Moderate,194426.4680548775,6.5951,-0.1261,2.6344,3.7182,0.7182,-0.5454,0,110000
24460,"Great Bend, KS",2025,3.8071,Moderate,115659.35188813457,6.5951,-0.1261,2.6344,3.7727,0.2477,-0.4909,1,0
35700,"Nogales, AZ",2025,3.788,Moderate,275097.4240790466,6.5951,-0.1261,2.6344,6.6818,0.5735,2.4182,0,6500
30900,"Logansport, IN",2025,3.7819,Moderate,163032.36550803442,6.5951,-0.1261,2.6344,4.2182,-0.4568,-0.0454,0,251500
28820,"Kinston, NC",2025,3.7607,Moderate,146989.7800832496,6.5951,-0.1261,2.6344,3.9,0.0,-0.3636,0,0
44740,"Storm Lake, IA",2025,3.7557,Moderate,179732.82723014348,6.5951,-0.1261,2.6344,2.9636,0.3469,-1.3,0,0
29380,"Lake City, FL",2025,3.7417,Moderate,263628.7245122155,6.5951,-0.1261,2.6344,4.7182,0.6849,0.4546,0,0
18300,"Coos Bay-North Bend, OR",2025,3.7411,Moderate,342137.4793478283,6.5951,-0.1261,2.6344,5.6818,0.8151,1.4182,1,0
42340,"Savannah, GA",2025,3.7356,Moderate,346704.3071904148,6.5951,-0.1261,2.6344,3.0545,-0.0122,-1.2091,0,71250
29740,"Las Cruces, NM",2025,3.7315,Moderate,285494.82933857595,6.5951,-0.1261,2.6344,5.1,0.2083,0.8364,1,250000
27300,"Jacksonville, IL",2025,3.7294,Moderate,122202.23806549578,6.5951,-0.1261,2.6344,4.1273,-0.256,-0.1363,0,0
12940,"Baton Rouge, LA",2025,3.7284,Moderate,244099.52060198516,6.5951,-0.1261,2.6344,4.1364,0.0614,-0.1272,0,2253000
37620,"Parkersburg-Vienna, WV",2025,3.7013,Moderate,163295.15504973175,6.5951,-0.1261,2.6344,4.1727,-0.094,-0.0909,0,64750
49260,"Woodward, OK",2025,3.688,Moderate,125204.14922488893,6.5951,-0.1261,2.6344,2.8364,-0.0303,-1.4272,0,25000
15260,"Brunswick-St. Simons, GA",2025,3.6762,Moderate,307285.6666193866,6.5951,-0.1261,2.6344,3.1091,0.0008,-1.1545,0,2000
49780,"Zanesville, OH",2025,3.6724,Moderate,199590.2399285933,6.5951,-0.1261,2.6344,5.1,0.475,0.8364,0,70000
45220,"Tallahassee, FL",2025,3.6568,Moderate,283345.4775425102,6.5951,-0.1261,2.6344,4.2091,0.7508,-0.0545,0,173000
28500,"Kerrville, TX",2025,3.6457,Moderate,366586.32829003566,6.5951,-0.1261,2.6344,3.4,0.05,-0.8636,1,200050000
28780,"Kingsville, TX",2025,3.634,Moderate,147457.8165077333,6.5951,-0.1261,2.6344,4.4,0.0083,0.1364,0,0
18060,"Columbus, MS",2025,3.6321,Moderate,175659.7863061767,6.5951,-0.1261,2.6344,4.1727,0.8144,-0.0909,0,732000
31260,"Lufkin, TX",2025,3.6263,Moderate,193525.94609270096,6.5951,-0.1261,2.6344,4.2727,0.0227,0.0091,0,0
15740,"Cambridge, OH",2025,3.6241,Moderate,156494.0880406842,6.5951,-0.1261,2.6344,6.1364,0.5947,1.8728,0,24000
48980,"Wilson, NC",2025,3.6217,Moderate,217868.34202477583,6.5951,-0.1261,2.6344,5.0636,0.0136,0.8,0,63000
37860,"Pensacola-Ferry Pass-Brent, FL",2025,3.6004,Moderate,296781.51185260847,6.5951,-0.1261,2.6344,4.3364,0.7947,0.0728,0,10000
46340,"Tyler, TX",2025,3.5891,Moderate,266133.9631145501,6.5951,-0.1261,2.6344,3.9818,0.1568,-0.2818,0,150000
32820,"Memphis, TN-MS-AR",2025,3.5869,Moderate,239345.6711856527,6.5951,-0.1261,2.6344,4.4,0.3,0.1364,1,11784000
32540,"McAlester, OK",2025,3.5847,Moderate,140733.55335781348,6.5951,-0.1261,2.6344,4.3273,-0.1477,0.0637,0,925000
21700,"Eureka-Arcata, CA",2025,3.5838,Moderate,427048.13956579746,6.5951,-0.1261,2.6344,5.3091,0.1341,1.0455,0,46500
26020,"Hobbs, NM",2025,3.5823,Moderate,190954.1025743828,6.5951,-0.1261,2.6344,3.4818,0.0068,-0.7818,0,171000
30980,"Longview, TX",2025,3.5757,Moderate,209129.34733146505,6.5951,-0.1261,2.6344,4.5636,-0.1531,0.3,0,290000
15180,"Brownsville-Harlingen, TX",2025,3.5664,Moderate,195182.82191916427,6.5951,-0.1261,2.6344,6.6636,1.4386,2.4,1,105025000
36740,"Orlando-Kissimmee-Sanford, FL",2025,3.5614,Moderate,400172.9942082492,6.5951,-0.1261,2.6344,3.8636,0.5886,-0.4,0,7258000
40460,"Rockingham, NC",2025,3.5592,Moderate,127751.1817111917,6.5951,-0.1261,2.6344,4.2273,0.144,-0.0363,0,12000
43760,"Sonora, CA",2025,3.5549,Moderate,386015.62909105234,6.5951,-0.1261,2.6344,5.4273,0.2023,1.1637,0,0
48060,"Watertown-Fort Drum, NY",2025,3.5485,Moderate,212574.96699797804,6.5951,-0.1261,2.6344,4.5,0.075,0.2364,0,46000
13540,"Bennington, VT",2025,3.5416,Moderate,353742.75359419826,6.5951,-0.1261,2.6344,3.0909,0.2326,-1.1727,0,0
10460,"Alamogordo, NM",2025,3.5413,Moderate,227226.7986483757,6.5951,-0.1261,2.6344,4.5273,0.1523,0.2637,1,5000
27260,"Jacksonville, FL",2025,3.5369,Moderate,354635.2494327889,6.5951,-0.1261,2.6344,4.1182,0.6849,-0.1454,0,73300
40780,"Russellville, AR",2025,3.5128,Moderate,191025.62497052332,6.5951,-0.1261,2.6344,4.4727,0.631,0.2091,0,0
37460,"Panama City-Panama City Beach, FL",2025,3.5109,Moderate,319602.4683232072,6.5951,-0.1261,2.6344,4.1273,0.769,-0.1363,0,644000
40820,"Ruston, LA",2025,3.4879,Moderate,215204.31184168425,6.5951,-0.1261,2.6344,4.6455,-0.0628,0.3819,0,0
26420,"Houston-Pasadena-The Woodlands, TX",2025,3.4815,Moderate,308618.6574790944,6.5951,-0.1261,2.6344,4.4091,0.0674,0.1455,0,115000
25060,"Gulfport-Biloxi, MS",2025,3.4814,Moderate,216134.558761307,6.5951,-0.1261,2.6344,3.6455,0.7372,-0.6181,0,307200
10140,"Aberdeen, WA",2025,3.4762,Moderate,319877.3148146412,6.5951,-0.1261,2.6344,5.8727,-0.369,1.6091,1,0
46060,"Tucson, AZ",2025,3.4731,Moderate,349419.20372486097,6.5951,-0.1261,2.6344,4.2636,0.6886,0.0,0,441500
19760,"DeRidder, LA",2025,3.4724,Moderate,188823.6780561238,6.5951,-0.1261,2.6344,4.4455,0.2705,0.1819,0,28000
39380,"Pueblo, CO",2025,3.4618,Moderate,285111.053443586,6.5951,-0.1261,2.6344,5.8273,-0.0477,1.5637,0,0
22520,"Florence-Muscle Shoals, AL",2025,3.4552,Moderate,205956.35875206703,6.5951,-0.1261,2.6344,3.1818,-0.0849,-1.0818,0,9126200
21820,"Fairbanks-College, AK",2025,3.4474,Moderate,299695.8188791057,6.5951,-0.1261,2.6344,4.0818,0.0651,-0.1818,0,0
45000,"Susanville, CA",2025,3.4396,Moderate,225529.12327929345,6.5951,-0.1261,2.6344,6.3545,0.0295,2.0909,0,15000
34340,"Mount Airy, NC",2025,3.4361,Moderate,221930.57863112548,6.5951,-0.1261,2.6344,3.4364,0.1364,-0.8272,0,30500
21900,"Fairmont, WV",2025,3.4345,Moderate,157207.84674752603,6.5951,-0.1261,2.6344,4.0636,0.0886,-0.2,1,1368000
21300,"Elmira, NY",2025,3.4318,Moderate,148009.12575380513,6.5951,-0.1261,2.6344,3.8091,0.0341,-0.4545,0,92500
14180,"Blytheville, AR",2025,3.4306,Moderate,107507.17653856736,6.5951,-0.1261,2.6344,4.6909,0.6492,0.4273,1,249000
39420,"Pullman, WA",2025,3.4183,Moderate,316481.87868862,6.5951,-0.1261,2.6344,3.9182,-0.1901,-0.3454,0,19500
23940,"Gillette, WY",2025,3.4144,Moderate,324998.80880334234,6.5951,-0.1261,2.6344,3.2909,0.2659,-0.9727,0,0
26300,"Hot Springs, AR",2025,3.4121,Moderate,237554.84234890543,6.5951,-0.1261,2.6344,4.1364,0.5114,-0.1272,1,0
31180,"Lubbock, TX",2025,3.4091,Moderate,206359.26676018388,6.5951,-0.1261,2.6344,3.5091,0.0008,-0.7545,0,0
38940,"Port St. Lucie, FL",2025,3.3863,Moderate,394872.8193745448,6.5951,-0.1261,2.6344,4.5,0.7,0.2364,0,10000
47620,"Warren, PA",2025,3.3707,Moderate,126891.72564739622,6.5951,-0.1261,2.6344,4.3455,0.4538,0.0819,0,47500
25220,"Hammond, LA",2025,3.3599,Moderate,216285.7524639657,6.5951,-0.1261,2.6344,5.0091,0.1508,0.7455,0,681500
12420,"Austin-Round Rock-San Marcos, TX",2025,3.3539,Moderate,434903.01161044865,6.5951,-0.1261,2.6344,3.5,-0.0167,-0.7636,1,30060000
10700,"Albertville, AL",2025,3.3444,Moderate,236058.59135018857,6.5951,-0.1261,2.6344,2.4909,-0.1674,-1.7727,0,8159500
39700,"Raymondville, TX",2025,3.3396,Moderate,130817.91342212174,6.5951,-0.1261,2.6344,5.4,-0.0667,1.1364,1,20000
27180,"Jackson, TN",2025,3.331,Moderate,197468.4111704344,6.5951,-0.1261,2.6344,3.9909,0.1576,-0.2727,1,790000
19100,"Dallas-Fort Worth-Arlington, TX",2025,3.3056,Moderate,365752.990557347,6.5951,-0.1261,2.6344,3.9091,0.0174,-0.3545,0,23310000
22580,"Forest City, NC",2025,3.2891,Moderate,208110.3888453173,6.5951,-0.1261,2.6344,4.8818,0.4985,0.6182,0,0
45740,"Toccoa, GA",2025,3.2856,Moderate,231921.9493273863,6.5951,-0.1261,2.6344,4.2273,0.1523,-0.0363,0,0
45180,"Talladega-Sylacauga, AL",2025,3.2845,Moderate,173734.63530940478,6.5951,-0.1261,2.6344,3.2909,-0.0841,-0.9727,0,1000
42940,"Sevierville, TN",2025,3.2783,Moderate,400676.38858009706,6.5951,-0.1261,2.6344,3.3,0.1417,-0.9636,0,0
19180,"Danville, IL",2025,3.269,Moderate,93933.708357486,6.5951,-0.1261,2.6344,5.5455,-0.4212,1.2819,0,0
29180,"Lafayette, LA",2025,3.2629,Moderate,193246.0617208214,6.5951,-0.1261,2.6344,3.8182,0.0182,-0.4454,0,910000
29300,"LaGrange, GA-AL",2025,3.2591,Moderate,195693.0889325688,6.5951,-0.1261,2.6344,2.9909,-0.0008,-1.2727,0,150000
16460,"Centralia, IL",2025,3.2405,Moderate,117551.68247100111,6.5951,-0.1261,2.6344,4.6364,-0.2803,0.3728,0,290000
31420,"Macon-Bibb County, GA",2025,3.2296,Moderate,189964.9100954601,6.5951,-0.1261,2.6344,4.1273,-0.081,-0.1363,0,57000
21180,"Elkins, WV",2025,3.2241,Moderate,152190.97034936806,6.5951,-0.1261,2.6344,5.2273,-0.1894,0.9637,0,9150
23540,"Gainesville, FL",2025,3.219,Moderate,310870.4612878142,6.5951,-0.1261,2.6344,4.5636,0.7886,0.3,0,5400
47380,"Waco, TX",2025,3.199,Moderate,249199.40225015007,6.5951,-0.1261,2.6344,3.9,0.075,-0.3636,0,285000
37500,"Paragould, AR",2025,3.1919,Moderate,184924.8232579669,6.5951,-0.1261,2.6344,4.2182,0.5515,-0.0454,1,2015000
12900,"Batesville, AR",2025,3.1785,Moderate,155268.20265093213,6.5951,-0.1261,2.6344,3.5455,0.4455,-0.7181,1,0
11620,"Ardmore, OK",2025,3.1127,Moderate,176771.61543729482,6.5951,-0.1261,2.6344,4.4455,0.5622,0.1819,0,720000
28660,"Killeen-Temple, TX",2025,3.0929,Moderate,249567.529806442,6.5951,-0.1261,2.6344,4.6364,0.2197,0.3728,1,367000
18620,"Corsicana, TX",2025,3.092,Moderate,218717.1936627604,6.5951,-0.1261,2.6344,4.7,0.2,0.4364,0,40000
37340,"Palm Bay-Melbourne-Titusville, FL",2025,3.0721,Moderate,346843.33380151185,6.5951,-0.1261,2.6344,4.2727,0.781,0.0091,0,10695000
22800,"Fort Madison, IA",2025,3.0132,Moderate,118629.57657230028,6.5951,-0.1261,2.6344,4.1091,0.4841,-0.1545,0,0
11660,"Arkadelphia, AR",2025,3.0113,Moderate,156335.0017653183,6.5951,-0.1261,2.6344,4.7364,0.5531,0.4728,1,0
43660,"Snyder, TX",2025,3.0063,Moderate,135430.0946665071,6.5951,-0.1261,2.6344,3.7636,0.0053,-0.5,0,1165000
41400,"Salem, OH",2025,2.9662,Moderate,150116.36106892457,6.5951,-0.1261,2.6344,5.4545,0.6128,1.1909,0,23000
37120,"Ozark, AL",2025,2.9447,Moderate,155439.13797793197,6.5951,-0.1261,2.6344,3.2909,-0.1924,-0.9727,0,48000
46220,"Tuscaloosa, AL",2025,2.932,Moderate,216272.16089704484,6.5951,-0.1261,2.6344,3.2,-0.075,-1.0636,0,0
11980,"Athens, TX",2025,2.9229,Moderate,261634.86224241613,6.5951,-0.1261,2.6344,4.5182,0.0599,0.2546,0,183000
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",2025,2.9212,Moderate,372278.5597156901,6.5951,-0.1261,2.6344,4.9182,0.8599,0.6546,0,0
25820,"Hereford, TX",2025,2.9125,Moderate,171535.85196523997,6.5951,-0.1261,2.6344,3.3455,0.0205,-0.9181,0,124000
17220,"Clarksburg, WV",2025,2.8758,Moderate,147985.51935691517,6.5951,-0.1261,2.6344,3.7364,-0.0969,-0.5272,0,68150
42460,"Scottsboro, AL",2025,2.8626,Moderate,183082.2046473172,6.5951,-0.1261,2.6344,3.3545,-0.1372,-0.9091,0,783500
41700,"San Antonio-New Braunfels, TX",2025,2.8532,Moderate,277607.8002210537,6.5951,-0.1261,2.6344,3.8727,0.0977,-0.3909,1,30719000
45300,"Tampa-St. Petersburg-Clearwater, FL",2025,2.8394,Moderate,369996.54762428015,6.5951,-0.1261,2.6344,4.0455,0.5705,-0.2181,0,476000
20180,"DuBois, PA",2025,2.8254,Moderate,133615.57668714446,6.5951,-0.1261,2.6344,4.3909,0.4576,0.1273,0,178000
44900,"Summerville, GA",2025,2.8252,Moderate,168168.77635305148,6.5951,-0.1261,2.6344,4.2636,-0.3447,0.0,0,63000
44940,"Sumter, SC",2025,2.8231,Moderate,201607.37433403483,6.5951,-0.1261,2.6344,5.4182,0.2432,1.1546,0,30000
42300,"Sault Ste. Marie, MI",2025,2.8052,Moderate,184407.23514367815,6.5951,-0.1261,2.6344,7.4091,1.0008,3.1455,0,5000
32580,"McAllen-Edinburg-Mission, TX",2025,2.7931,Moderate,189252.0107969901,6.5951,-0.1261,2.6344,6.2909,0.3326,2.0273,1,53128500
16620,"Charleston, WV",2025,2.7699,Moderate,141913.0358977053,6.5951,-0.1261,2.6344,4.1273,0.1356,-0.1363,1,81700
45700,"Tifton, GA",2025,2.7667,Moderate,200504.68195682272,6.5951,-0.1261,2.6344,3.3091,-0.0326,-0.9545,0,103000
17500,"Clewiston, FL",2025,2.7658,Moderate,275971.5094865643,6.5951,-0.1261,2.6344,4.6636,0.6136,0.4,0,17000
32000,"Marion, NC",2025,2.7466,Moderate,252032.3278735646,6.5951,-0.1261,2.6344,4.3364,0.3197,0.0728,0,350000
19700,"Deming, NM",2025,2.7233,Moderate,156147.1232267144,6.5951,-0.1261,2.6344,12.9636,0.7303,8.7,0,0
16340,"Cedartown, GA",2025,2.7233,Moderate,212237.11079073927,6.5951,-0.1261,2.6344,3.5091,-0.1659,-0.7545,0,26000
47020,"Victoria, TX",2025,2.7083,Moderate,213359.5544197074,6.5951,-0.1261,2.6344,4.1455,0.0622,-0.1181,0,0
43460,"Sikeston, MO",2025,2.7065,Moderate,155242.3758637228,6.5951,-0.1261,2.6344,4.4364,0.3031,0.1728,1,16197000
20900,"El Campo, TX",2025,2.7061,Moderate,237402.1689161661,6.5951,-0.1261,2.6344,4.4182,0.0765,0.1546,0,200000
17340,"Clearlake, CA",2025,2.6929,Moderate,303456.6231488119,6.5951,-0.1261,2.6344,7.3182,0.2932,3.0546,0,45000
18500,"Corning, NY",2025,2.6928,Moderate,160425.35726197937,6.5951,-0.1261,2.6344,3.9818,0.0651,-0.2818,0,223600
35140,"Newberry, SC",2025,2.6805,Moderate,201742.23167655207,6.5951,-0.1261,2.6344,4.4455,0.2372,0.1819,0,20000
21460,"Enterprise, AL",2025,2.671,Moderate,176022.64309340576,6.5951,-0.1261,2.6344,2.8364,-0.2469,-1.4272,0,311000
48660,"Wichita Falls, TX",2025,2.6644,Moderate,168852.3769835191,6.5951,-0.1261,2.6344,3.7909,-0.0258,-0.4727,0,1100000
31580,"Madisonville, KY",2025,2.6634,Moderate,151557.9677333734,6.5951,-0.1261,2.6344,4.9,-0.7333,0.6364,1,273000
36900,"Ottumwa, IA",2025,2.6556,Moderate,122926.78519235952,6.5951,-0.1261,2.6344,4.3182,0.7099,0.0546,0,15000
37260,"Palatka, FL",2025,2.6504,Moderate,208235.67394030452,6.5951,-0.1261,2.6344,4.9364,0.7364,0.6728,0,1100
40580,"Rocky Mount, NC",2025,2.5969,Moderate,193412.89807240944,6.5951,-0.1261,2.6344,5.0545,0.2962,0.7909,0,303000
36580,"Oneonta, NY",2025,2.5857,Moderate,199213.44612267485,6.5951,-0.1261,2.6344,4.3,0.175,0.0364,0,113500
18580,"Corpus Christi, TX",2025,2.5609,Moderate,215508.8949149519,6.5951,-0.1261,2.6344,4.4091,0.0508,0.1455,0,6048000
11220,"Amsterdam, NY",2025,2.5396,Moderate,197101.24827250457,6.5951,-0.1261,2.6344,4.2455,-0.0545,-0.0181,0,1000
33660,"Mobile, AL",2025,2.5347,Moderate,190263.69040051976,6.5951,-0.1261,2.6344,3.5727,-0.2023,-0.6909,0,0
29900,"Laurinburg, NC",2025,2.5288,Moderate,139079.4694814392,6.5951,-0.1261,2.6344,5.2818,0.0901,1.0182,0,45000
25460,"Harrison, AR",2025,2.5146,Moderate,221122.42240544385,6.5951,-0.1261,2.6344,4.0636,0.5803,-0.2,1,0
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2025,2.5122,Moderate,326809.4233112762,6.5951,-0.1261,2.6344,4.6545,0.7795,0.3909,0,454000
43300,"Sherman-Denison, TX",2025,2.4998,Moderate,287306.3984295089,6.5951,-0.1261,2.6344,3.8364,-0.0219,-0.4272,0,1033000
42700,"Sebring, FL",2025,2.4891,Moderate,235645.24113586647,6.5951,-0.1261,2.6344,5.7909,0.9326,1.5273,0,25000
36100,"Ocala, FL",2025,2.4889,Moderate,275056.7685580998,6.5951,-0.1261,2.6344,4.9636,0.7719,0.7,0,39200
44860,"Sulphur Springs, TX",2025,2.4856,Moderate,255414.77713449407,6.5951,-0.1261,2.6344,3.2909,-0.0341,-0.9727,0,520000
16100,"Carlsbad-Artesia, NM",2025,2.4532,Moderate,233880.5744239006,6.5951,-0.1261,2.6344,3.3091,0.0341,-0.9545,0,65000
29460,"Lakeland-Winter Haven, FL",2025,2.4378,Moderate,300685.725457113,6.5951,-0.1261,2.6344,4.8909,0.6909,0.6273,0,0
